임대시세,0-9세주거,10-19세주거,20-29세주거,30-39세주거,40-49세주거,50-59세주거,60-69세주거,70-79세주거,80-89세주거,1인가구,2인가구,3인가구,4인가구,직장인구,생활인구,편의점수,슈퍼마켓수,여관수,외식업수,주유소수,피시방수,당구장수,노래방수,독서실수,지하철역수,폐업률
-20616,0,1.333333,107.6667,13,47.66667,47.33333,100,39.33333,23.66667,102,59.33333,-7.33333,-22.3333,0,-1250.14,33,2,0,0,0,0,0,0,0,0,9.1
16004,-38,-75,20.66667,84.66667,-58.3333,-23.3333,48,17.66667,-1,46.66667,36,-27,-29.3333,0,13254.73,16,2,-1,0,1,0,1,0,-1,0,0
-561,8.666667,-11.6667,143,137,99.33333,99.66667,187,26,47,224,78,70.33333,-59.6667,0,16574.54,54,0,-1,0,1,-1,2,-1,0,0,3.7
17826,49.33333,-38.6667,104.6667,170.6667,77,57.66667,108.6667,23.33333,23.66667,125,66.33333,76,-33.3333,0,-8642.95,38,-2,-2,0,0,0,0,-1,0,0,2.6
158,-13.3333,-22.6667,143.3333,69.66667,34,122.3333,118.3333,12.66667,30,89.33333,30.33333,-29,-9,0,1635.101,17,1,-1,0,0,0,0,0,0,1,0
959,-30.6667,79.66667,2155.667,126,11.66667,42,12.33333,1.666667,15.33333,204,19.66667,1.666667,-9.66667,0,6100.969,23,2,0,0,0,-1,0,-2,0,0,4.3
8013,54,24,1377,138,-57,-178.667,-139.333,-101,-41,-163,-72.3333,-32.6667,-38,0,-3796.63,18,-1,-1,0,0,0,0,0,0,1,5.6
-9612,-16.3333,11,537.6667,84.33333,26.33333,64.33333,47,19.66667,23.66667,200.6667,48.33333,-5,3.666667,0,5396.492,17,0,0,0,0,0,0,0,0,0,0
14619,8.333333,59.66667,2241,270,49.33333,56.33333,26.66667,8.666667,16.33333,187.6667,17.66667,-43,-13.3333,0,-3107.27,31,0,-1,0,0,0,0,-1,0,1,0
-6464,-8,-5,284.6667,72.33333,3.333333,85.66667,36,27.66667,17.33333,117.6667,8,31.66667,-18.3333,0,-7987.29,13,0,0,0,0,0,0,0,0,1,7.7
13247,-33.6667,-34.3333,38,20,-22,49,52.66667,71.66667,16,138.6667,36.66667,-47.6667,-27.3333,0,-1757.34,22,1,0,0,0,0,-1,1,-1,0,0
2200,-15,-59.3333,-37,-6.66667,-48.3333,37,37.66667,14.66667,12.33333,-20,3.333333,-15.6667,-54.3333,0,-7111.7,14,-1,0,0,0,-1,0,0,0,1,0
880,6,-9,-4.33333,30.66667,6,14.33333,15.66667,12.33333,-3.66667,4.333333,14,5,-15,0,-9907.36,7,0,0,0,0,0,1,0,0,0,0
-2114,4.666667,-16.3333,210.6667,98.33333,78.66667,77,148,33.66667,28.66667,155,73,-60.3333,-15.6667,0,12241.61,30,4,0,0,0,0,0,0,0,1,3.3
-23019,3,-1.66667,114.3333,129.6667,49.33333,82.33333,86.66667,53.66667,9.333333,105,91.33333,6,6,0,1593.387,18,0,0,0,0,0,0,0,0,0,0
8870,5,-5.66667,136,78.33333,13.66667,26.33333,79.66667,34.66667,42.33333,238,67.33333,1,-29.3333,0,14222.54,20,1,1,0,0,0,0,0,3,1,5
-12680,-13.3333,-59.3333,-28.6667,52.66667,-35.3333,5.333333,104,23,16.33333,68.66667,58,10.33333,-30.6667,0,-8394.51,14,-1,0,0,0,1,0,0,0,0,7.1
10822,-6.33333,-8.66667,173,101,-8.33333,80.66667,48,3,6.333333,192,-1.66667,19,-16,0,3861.101,36,2,-1,0,0,0,0,-1,0,2,0
-5727,-23.3333,-43.6667,-7.33333,32.66667,1.666667,-29.3333,60.66667,36,6,92.66667,14.33333,-4.33333,-9.66667,0,10087.36,18,-2,0,0,0,0,0,0,0,1,11.1
202,1,-39.3333,107.6667,25.66667,26,14.33333,89,9.666667,22.66667,75.66667,14,-26,-53,0,13185.82,20,0,0,0,1,-1,0,0,0,1,5
-5538,-99.3333,5,102,-50.6667,-10.6667,8,123,17.33333,23.33333,281.3333,36.66667,9.333333,-62,0,10670.75,22,0,0,0,0,-1,0,0,0,1,4.5
6677,-10.3333,-29.6667,81.33333,16.33333,10,-0.33333,55.33333,28.33333,13,107,24.66667,-2.33333,-37.3333,0,1626.901,17,-1,0,0,0,0,0,-1,0,0,0
4000,-18.3333,-54,49,15.33333,-59.6667,24,125,59,18,236,23.66667,-36.6667,-55,0,21681.18,31,-4,0,0,0,0,0,1,0,2,6.5
1730,21.66667,-10.6667,90,56.66667,-3,-6.33333,78.33333,22.66667,14,35.66667,26.66667,6.666667,-34.3333,0,-4469.56,12,-1,0,0,0,0,0,0,-2,0,0
-1094,-71.6667,-5.66667,-34,-25.3333,6.333333,-28.3333,116,29.66667,33.33333,53.66667,40.66667,-11.3333,-18.6667,0,8410.04,20,2,0,0,0,0,0,0,0,0,10
-5850,-40,-48,-13,-44.3333,-28,-30.6667,70.66667,28.66667,21.33333,47.33333,32.33333,5.333333,-38,0,1944.517,10,-1,0,0,0,0,0,0,-1,1,0
6122,0,43,76.33333,105.6667,72.66667,79.33333,61.66667,20,11,88.66667,10.66667,8.666667,-3.66667,0,3345.081,17,-1,0,0,0,0,0,0,0,0,0
7815,-51.6667,-8,201.3333,-63.3333,-104,-86.6667,-31,-21,16,-114,-49,-64.6667,-26,0,14625.19,32,1,-1,0,0,0,0,0,0,2,0
12538,-25.6667,21,649.6667,116,-1.66667,43.33333,47.66667,2.333333,24.33333,215,15.33333,-3.33333,4,0,5415.443,37,0,-3,0,0,0,0,-1,1,0,2.7
-602,-20.6667,-45.3333,7,-5,-52,-12,16,14.33333,9,10,29.66667,10.33333,-37.6667,0,-13832.2,7,0,0,0,0,0,0,0,0,0,0
10386,-28.3333,-68.6667,38.33333,0.333333,-42.6667,25.66667,32.66667,19,-15,51.66667,29,29,-14.3333,0,-9274.45,5,1,0,0,0,0,0,0,0,0,20
28799,7.333333,53,1309.667,182.6667,45.33333,43.33333,38.33333,-1.33333,6,193.6667,12,-8.33333,-15,0,7538.505,47,2,1,0,-1,0,0,0,0,1,0
-3817,26.33333,-7.33333,52.66667,63,30.66667,56.66667,49,17,-9.33333,10,8.333333,23,-36.6667,0,-270.622,17,-3,-1,0,1,0,0,-1,0,1,5.9
21581,7.666667,-4.66667,184,32,15.66667,28.66667,36.66667,15.33333,28.33333,47.66667,5,31,-15.6667,0,-11762.1,15,1,0,0,1,0,0,0,0,1,0
-4588,-31.6667,-34.6667,134.6667,66.66667,-15.6667,-14.6667,24.33333,52.66667,32.33333,25.66667,47.33333,31,-16.3333,0,-25088.4,16,3,0,0,1,0,0,0,0,0,0
-8599,-10,92,1156,127.6667,33.33333,5,27.33333,4.666667,24.66667,178.3333,80.66667,-18,-19.6667,0,-1625.26,15,2,0,0,0,0,0,0,0,0,0
-15745,-28.6667,-18.6667,196,-22.3333,-65,12,6.666667,-17.6667,23,89.66667,14.66667,-41.3333,-16.3333,0,-6115.23,18,1,0,0,0,0,0,0,0,1,0
7425,-97.6667,2.666667,14,-75.3333,-32,79,32.66667,29.66667,4.333333,19,52.33333,-18,5.333333,0,-25658.5,7,-1,0,0,0,1,0,0,0,1,0
-27015,46.66667,-5.66667,81.33333,20.33333,65.66667,72.33333,44.66667,58.66667,14.33333,30.33333,42.66667,37.66667,16.33333,0,-7518.18,8,0,0,0,0,0,0,0,0,0,0
-1070,-45.6667,35.33333,1142.333,195,-10.3333,23,66.33333,47.33333,20,164.6667,49.33333,-4,-26,0,15222.96,27,0,0,0,0,0,-1,0,0,1,0
4917,-45,-32.3333,33,15.33333,-28,42.33333,58.66667,16.33333,28,54.66667,44.33333,2.666667,-35,0,-4259.63,13,1,0,0,0,0,0,0,0,0,23.1
8024,-4.33333,7,290.3333,164,6.333333,41.33333,80,13.66667,8,233,38.33333,-32.6667,-15.3333,0,11294.67,24,2,0,0,0,0,0,-1,1,2,8.3
3848,-12.3333,-9.33333,67.33333,59,-10.3333,-4,73.66667,17.33333,27.33333,91.66667,46.33333,-16,-12.3333,0,-6180.74,12,-1,0,0,0,0,0,-1,0,0,0
1680,26,18,177,169.3333,40.33333,5.333333,46.33333,5.333333,7.666667,172.3333,68,33.66667,-9.33333,0,2227.678,8,1,0,0,0,0,0,0,0,1,0
-849,25.66667,-19.3333,133.6667,96,6.333333,2.666667,56.33333,36.33333,-1,66.66667,41,22.66667,-10.6667,0,-46130.1,8,-1,0,0,1,0,0,0,0,0,0
2883,33.33333,-12.6667,513.6667,179.6667,52,93,107.6667,44.66667,39,181.3333,123.6667,-7.66667,-34,0,7805.369,23,1,0,0,0,0,-1,0,0,0,4.3
2134,-49,-28.6667,6.333333,-25,-63.3333,16,87.33333,1.666667,5.666667,-1.66667,27.66667,-19,-28,0,4266.594,13,-1,0,0,0,0,0,-1,0,3,0
18271,-14.3333,-16.3333,231.3333,107,27.33333,48.33333,90,25.66667,18.66667,213.3333,42.33333,10.33333,-45,0,702.7858,32,0,0,0,0,0,0,0,0,1,3.1
-36,21.66667,-17.3333,186.3333,48.33333,19,120.6667,125.3333,28,33.33333,89.66667,71.33333,2,-23.3333,0,19899.73,28,0,1,0,0,0,-1,1,0,1,0
3534,-35.3333,-41,74.33333,-13.3333,47,38.33333,86,57.33333,20,80.66667,66,-25.6667,-32.6667,0,-2431.73,23,-1,-1,0,1,0,-1,0,1,0,13
1036,-52.3333,-68,-5.33333,-12.6667,-55.6667,1.333333,51.66667,40,18,50,39,12,-7,0,5463.627,9,0,0,0,0,0,0,0,0,0,22.2
-2068,0,-3,210.6667,103.3333,23,77.33333,22.66667,8.333333,28.33333,148.3333,60,-19,-14.6667,0,-128.721,30,1,-5,0,0,0,0,-1,0,0,6.7
-10230,-29.6667,-27,13,-5,-36.3333,-9.66667,19,-2,27.33333,53.33333,21.33333,-47,-28.3333,0,-11327.4,7,1,0,0,0,0,0,0,0,0,0
-3238,-20.3333,-62,-30.3333,-49,-59,17.33333,32.33333,23,26,79.33333,42.66667,-14,-34,0,-8425.94,11,1,0,0,0,0,0,0,0,0,0
2759,-13.3333,-37.3333,5.333333,30.66667,6.333333,-19,103,29.33333,25,61.66667,12.66667,-5.33333,-46,0,-24599.3,23,1,-1,0,0,0,0,-1,0,1,4.3
2948,-16.3333,-34.3333,19.33333,-23.6667,-3,-16.6667,34.33333,15.66667,29.33333,76.33333,12.33333,0.333333,-14,0,616.4695,17,0,0,0,0,0,0,-2,0,1,11.8
14193,-32.6667,-35,252,29,-2.33333,88.33333,30,28.33333,32.66667,252.3333,48.33333,-28,-34.6667,0,-10013.6,35,1,0,0,0,-1,1,3,1,1,0
-3139,-47,-20.6667,-9,27.66667,18.33333,-29.3333,61.33333,-2,35.33333,72,29,-17.6667,9.333333,0,6301.736,17,2,0,0,0,0,-1,-1,0,3,0
-1414,-53.6667,-55.6667,29,-14.3333,-103.333,55.33333,46.66667,44,29.33333,125,60.66667,15.33333,-62.6667,0,9310.6,27,-2,0,0,-1,-1,0,0,0,0,3.7
10497,-42,-67,-3.66667,-9,-88.3333,-25.3333,63.66667,17.66667,21,56.33333,56,-38.3333,-50,0,-19970.6,15,0,0,0,0,0,0,0,0,1,13.3
207,-51.6667,-15.3333,20.66667,-20.3333,-14.3333,4.333333,94.33333,42.33333,27,78.66667,59,-32.3333,-11,0,-1896.79,22,2,0,0,0,-1,-1,0,0,0,4.5
-12035,-15,-19.3333,-7.33333,-17.6667,-38.6667,10.66667,40,36,23,64.66667,18.33333,-21.3333,-11.3333,0,-2401.57,14,1,0,0,0,0,0,0,0,0,0
7782,-33.6667,-73,20.33333,36,-80.3333,-13.6667,88.33333,29.66667,8.666667,65.33333,67,18.33333,-53,0,5109.445,18,4,0,0,0,0,0,0,0,0,0
4097,-49.3333,-62,51.66667,-29,-25,-23.6667,21,20,1,18.66667,79.66667,-20,-35.6667,0,1228.537,19,1,0,0,0,1,0,1,0,1,5.3
-15219,-33.3333,-25.6667,-30.6667,-21.3333,-22.3333,-57.6667,54.66667,41,22.33333,99,25,-38.3333,-16.6667,0,2790.79,22,1,0,0,1,0,0,0,0,0,0
11122,-57.6667,-30.6667,17.66667,-37.6667,-40.3333,-0.33333,43.33333,42.33333,15,27.33333,11.66667,4.666667,-17,0,13509.5,14,2,0,0,0,0,0,0,0,2,0
9255,-7,-41,81,58.33333,-23,-6,76,14.66667,18,83.33333,51.33333,5.333333,-9,0,-1992.36,18,-1,0,0,0,0,0,0,0,0,0
1679,-25.3333,-20.3333,38,6.666667,-28.6667,-25.3333,79.33333,14.33333,1,66,2.666667,-2.66667,-17.3333,0,115.9159,13,-1,-1,0,0,0,0,-1,0,0,0
12710,-19,-41.6667,50,-7.66667,-14.3333,24.66667,50.66667,13.66667,11,83.66667,1.666667,8,-27.6667,0,-8207.24,14,1,0,0,0,0,0,0,0,0,0
19103,-24,-30.3333,-49.3333,-44,-43.3333,-41.3333,49.66667,28,10,31,67.33333,-32,-29.6667,0,1054.117,11,2,0,0,0,0,0,0,-1,0,0
-6360,-45.3333,-50.3333,74,13.33333,-94.3333,9.333333,121,19,25.33333,32,34,10.33333,-29,0,11039.75,25,1,0,0,0,-1,2,0,0,1,0
4266,-41,-30,-1.33333,-40.6667,-11.6667,3.666667,70.33333,-0.33333,14.33333,48,19.33333,3.333333,-22,0,-6258.06,16,0,0,0,0,0,-1,-1,0,0,0
5537,-28.6667,-98,-65.6667,-22,-82,-79.3333,118.6667,18,19.66667,22,57.33333,13.33333,-22.6667,0,-23224.6,11,2,0,0,0,0,0,0,-1,0,0
-14563,-26.3333,2.666667,407.3333,48,9.666667,-4.66667,33.33333,31,12.33333,122.3333,40.33333,-21.3333,-9.66667,0,-11843.1,33,2,0,0,0,0,-1,0,1,2,3
15847,19.33333,-39,82,90,21.66667,53.33333,94.33333,50.33333,29,71,60.66667,41.66667,0,0,7840.506,18,-1,0,0,0,0,0,0,0,0,0
35430,-61,-28,7.666667,-26,-21.3333,10.66667,19.66667,45,18,96.33333,35.33333,23.33333,-82,0,-21692.3,10,3,0,0,0,0,0,0,0,1,0
-1375,-64.3333,-14,469.3333,-12.6667,-9.66667,-25.3333,132.6667,38.33333,7.666667,181,42.66667,0,-72.3333,0,6353.081,45,-1,0,0,0,0,-2,0,1,2,0
-13724,-71,-39.6667,495.6667,60.33333,-64.3333,1.666667,75,34.66667,19.33333,202.3333,46.66667,-3,-38.3333,0,18842.24,38,1,0,0,0,0,1,0,0,1,2.6
-4174,7.333333,-157.667,130,49.33333,-85.3333,-28.6667,97.33333,30.66667,3,-179,14,-25.3333,-17.3333,0,8550.614,20,0,0,0,1,0,0,0,0,0,5
-15253,-7.33333,-70.3333,-42.3333,20.66667,-65.3333,-15.6667,56.33333,-2.33333,10.66667,42.66667,35.33333,-11,-13,0,-6739.31,5,0,0,0,0,0,0,0,0,1,0
28325,-37.3333,-97,-23.3333,13.66667,-107.333,-30,44.66667,-2.66667,-26.6667,-17,8.666667,16.33333,-44.6667,0,-462.309,15,-1,0,0,0,0,0,0,-3,0,0
6610,-12.3333,-89,-28.6667,30.33333,-62.3333,-3.66667,39,-4.33333,1.333333,2,18,43.33333,-34,0,4016.005,13,-1,0,0,0,0,0,0,0,0,7.7
21936,-32.3333,-64,17.33333,-27,-55,-1.33333,22,34,6,35.33333,38,7.666667,-52.6667,0,-985.925,12,2,0,0,0,0,-1,0,-2,0,0
-68159,-85.6667,-111.667,-34.6667,3.333333,-112.667,-0.33333,58.33333,22.33333,25.66667,147.6667,58.33333,-38.3333,-65,0,1079.227,10,1,0,0,0,0,0,0,0,1,0
-12192,-43.3333,-81.3333,-36.3333,-3,-81.3333,-33,136.6667,37.33333,19.66667,88.66667,102.6667,-10,-49.3333,0,28287.69,25,0,0,0,0,0,0,1,1,1,4
-12275,2.333333,-57,29.66667,-6,29.66667,11.33333,33,32.33333,-0.33333,-5,34.33333,11.66667,-17.3333,0,6370.468,31,0,0,0,0,0,0,1,1,1,0
3304,72,15,85.33333,146.3333,63,96.66667,101,21.66667,46,66.66667,105,104.3333,21.66667,0,-119.656,17,2,0,0,0,1,0,0,0,1,0
13104,-28,-55.3333,-18,-5.33333,-78.6667,-41.3333,38.66667,39.66667,29.66667,105,47.66667,-35,-45,0,14011.54,17,1,0,0,0,0,1,1,0,1,0
26222,-98,-85,32.33333,-21.3333,-121.667,-5,53.33333,11,20.33333,29.33333,38.33333,-31,-61.6667,0,-8318.33,28,0,0,0,0,0,0,-1,0,0,3.6
-19149,-99.6667,-58,46.66667,-100.667,-21,39.33333,17.66667,15,4.666667,137.3333,-2,-12.3333,-32,0,-68286.9,5,0,0,0,0,-1,0,0,0,1,20
19785,-25.6667,-67.6667,-6,4,-48,5.666667,23.66667,4.333333,22.33333,55.66667,58.33333,-23,-48.3333,0,8744.02,9,-1,0,0,0,0,0,0,0,0,0
39886,-15.6667,-44.3333,2.666667,-32.3333,-64.3333,24.33333,31,9.666667,8.333333,38.33333,23,-8,-21.6667,0,-494.456,5,0,0,0,0,0,0,0,0,0,0
-1985,-61.6667,-67.3333,48.66667,70.66667,23,21,83.33333,41.66667,5,177.6667,16.33333,-7,-49.6667,0,7443.404,31,2,0,0,0,1,0,0,0,2,3.2
12720,-78.3333,-84.3333,60,-3.33333,-72,12.33333,104.3333,11,41.66667,120.6667,49,-16,-37.3333,0,12670.97,14,3,0,0,0,0,0,-3,0,1,21.4
22668,-49,-69,64,-49.3333,-68.6667,8,77,36.33333,10.66667,124.6667,29.66667,-2.66667,-72.3333,0,5778.591,29,-4,-1,0,0,0,0,-1,0,1,6.9
1990,-68.3333,-91.6667,5,-50,-66.3333,-24.6667,41.66667,28,14.33333,141.6667,29.33333,-58,-53.6667,0,-2650.08,20,2,0,0,0,0,0,0,0,0,10
2203,-52.6667,27.33333,31.33333,-42,-14,16.33333,19.33333,16.33333,11.33333,79,-3.66667,-11.3333,-46.6667,0,5206.629,33,1,-1,0,0,0,0,0,1,0,0
204,-90.6667,-39,-13.3333,-4.66667,-31.3333,-1.33333,43.33333,20.66667,28.66667,164,4.666667,34.66667,-72,0,20361.05,23,0,0,0,0,0,0,0,-1,1,4.3
-3531,-54,-56.6667,214,49.33333,-6,14,61.33333,5,30,272.3333,21.33333,-27.3333,-29.6667,0,22638.26,36,0,-2,0,0,0,0,0,0,1,8.3
-2139,412.3333,109.3333,391,853.3333,476.3333,429,329.3333,134.3333,67.66667,385.3333,386.6667,290.6667,209.3333,0,-18718.2,25,-1,0,0,0,0,0,0,-1,0,4
7136,337.3333,157.3333,181.3333,508.3333,400.3333,243.3333,192.3333,85.66667,31,166.6667,197.6667,227.3333,149,0,6371.953,6,0,0,0,0,0,1,0,0,0,0
5811,-36.3333,-40.6667,111.6667,87.66667,-47.3333,20.33333,21,27,25,135.3333,17.33333,5.333333,-57.3333,0,13851.54,34,4,0,0,0,1,0,1,0,0,5.9
5193,-114.667,-97.3333,34.66667,-26.3333,-88.3333,-26.6667,147,27.66667,54,189,101,-10.6667,-119.333,0,11364.83,42,3,-1,0,0,0,-1,1,0,0,2.4
8884,-54,-65.3333,41,-4,-70.3333,4.666667,66,6.666667,11.33333,109,47.33333,-59.3333,-16,0,1440.601,19,0,0,0,0,0,0,-1,0,1,5.3
1719,-85.6667,-63.3333,24.66667,-55,-87,-20.6667,32,23,14,-12.6667,28.66667,-50.3333,-13.3333,0,-3279,10,1,0,0,0,0,0,0,0,1,10
2077,-37,-34.3333,25,-20.6667,-60.3333,-36.6667,26.33333,3,17.33333,57.33333,9,-19.3333,-32,0,-10671.7,12,1,0,0,0,1,0,0,0,1,8.3
-11967,-7.33333,-9.33333,-6,2.333333,-37.3333,-7.33333,13.66667,0.666667,3.666667,-7.66667,-10.6667,-11,5.666667,0,-14915.9,1,0,-1,0,0,0,0,0,0,1,0
8134,-139.333,-34.3333,36.66667,-105,-76,130,93.66667,59,33,48.33333,44,50,-58.6667,0,52768.6,39,5,1,0,1,0,0,0,0,1,0
5995,5.666667,-22.6667,58,38.66667,-31.3333,31.33333,56.66667,9.666667,8.666667,12.66667,9.333333,4,-16.6667,0,-4090.97,14,1,0,0,0,0,-1,0,0,0,0
30665,10.33333,2.666667,86.33333,28.33333,56,56.33333,79.33333,13,0,18,27.66667,9.666667,-14.6667,0,16750.77,8,0,0,0,0,0,0,0,0,0,0
4111,-5.33333,-5.66667,338.6667,135,40.33333,37.33333,61,5,8,306,24.66667,-8.33333,-23,0,24030.97,32,1,0,0,0,0,0,-2,0,2,3.1
1532,18,135.3333,3596.667,520.3333,152.3333,59.33333,44.66667,1.666667,5.333333,405.3333,2.666667,-7.66667,-20,0,10436.43,85,-3,3,0,0,-1,0,0,0,2,0
-12568,30.33333,188.3333,1252,416.6667,272.3333,235.3333,225.3333,93.66667,54.33333,223,9,-27.6667,-49.3333,0,23247.79,41,-1,0,0,0,-1,0,-1,0,0,2.4
22083,-48.6667,11.66667,12.66667,23,0.666667,35.66667,63.33333,31.66667,35.33333,89.66667,2.666667,4,4,0,-10898.2,18,-4,0,0,0,0,1,0,0,0,0
11925,-29.3333,-41.3333,33.66667,31.66667,-43.3333,5,47.66667,11,16.66667,61,26.33333,-39.3333,-22,0,2446.808,13,3,0,0,0,0,0,0,0,1,0
-57472,-17.6667,-10.6667,38.33333,30.33333,-25.3333,15.33333,69.33333,15.66667,8.333333,82.33333,13,1,-12.6667,0,-481.8,6,0,0,0,1,-2,0,-1,0,1,0
11674,36,-33,110,95.66667,-21,55.66667,39.66667,10.33333,24,62.33333,31.33333,40.66667,-8.33333,0,-28404.9,12,-2,0,0,0,0,0,0,0,0,0
1351,-25.6667,-39.6667,367.3333,77.33333,-48,13.33333,113.3333,6.333333,32,137.3333,44,-23.3333,-37.6667,0,1467.554,23,-1,0,0,0,0,0,0,0,0,0
-18813,-41,12.33333,59,-32.3333,-16.6667,-9.33333,-11.3333,-4.66667,4,-8,-22.6667,8.666667,-22,0,-5114.96,9,0,0,0,0,0,0,0,-1,1,11.1
7523,403.6667,215,798.3333,578.3333,512.3333,349,206.6667,107.6667,63.66667,235.6667,205.3333,265.6667,206.6667,0,3524.214,23,0,0,0,0,0,-1,0,0,0,4.3
13680,-50.6667,-28,-1.66667,-22.3333,-36.3333,0.666667,58.33333,-4,-5,13.33333,38.33333,-18.6667,-6,0,-10456.5,11,0,0,0,0,0,0,0,0,0,0
7220,-47.3333,-74.3333,115.6667,36,-63,-3.33333,99.66667,14.66667,21.66667,57.66667,55.66667,-52,-30.3333,0,-7525.9,31,1,0,0,0,0,0,-1,0,0,9.7
6420,54,19,43,123.3333,86.66667,55.33333,85.33333,22.33333,13.66667,-10.3333,36.33333,41,-2.66667,0,-13412.6,25,-2,0,0,0,0,0,0,0,1,4
3290,2,-79.3333,61.66667,133,-2.66667,73,78.66667,-13.3333,7.666667,101.6667,44,-56.6667,-41.3333,0,14838.62,28,-1,0,0,0,-1,0,0,0,1,3.6
-5261,-31.3333,-25.6667,10.66667,-17.6667,-5,41.33333,39,11.66667,15.33333,32,8.666667,-16.6667,-14,0,793.7187,24,1,0,0,0,0,1,0,0,0,4.2
-12265,23,4.666667,1.666667,132.6667,95,43.66667,58.66667,6.333333,6.333333,40,-3.33333,19,-23.3333,0,-2191.58,28,-1,0,0,0,0,1,0,0,1,0
13058,176,174.6667,1419.333,574.6667,340.6667,424,178.6667,65,27.33333,259.6667,174,154.6667,133.3333,0,-31134.5,40,2,0,0,0,-2,0,0,1,3,5
10736,-2.33333,11.33333,484.3333,210,-0.33333,11,48.66667,-18,4,-2,7.666667,-17,-6,0,-26024.3,9,3,0,0,0,0,0,0,0,1,0
21650,-18.3333,-26.6667,236.3333,88.66667,-31.3333,44.33333,46,16.33333,-4.66667,36,43.66667,-24,-7.66667,0,2195.237,17,1,0,0,0,0,-1,0,0,0,11.8
2615,-24.3333,26.33333,550.6667,109.3333,2.666667,18,17.66667,36.33333,10.66667,68.66667,2,20.66667,0.666667,0,-7966,34,2,0,0,1,0,0,0,0,2,2.9
10784,-38,56.33333,1517.667,410.6667,75.66667,57.66667,63.33333,1.666667,2.666667,691,86.66667,-13.3333,-26,0,53940.51,125,6,-1,0,0,0,-2,-4,0,2,4
-22166,-21.3333,-17.3333,112,65.66667,47,-15.6667,26.66667,8.666667,13.33333,172.6667,-27,-21.6667,-31.6667,0,-4419.23,29,3,-1,0,0,0,0,0,0,1,3.4
7910,-17.3333,-58.3333,54.66667,54.66667,-51,-15.6667,44.66667,-1.66667,7.333333,6.333333,18.66667,-25,-47.6667,0,-5563.45,26,6,0,0,0,0,0,3,0,0,0
-8029,-32.6667,-12,79.66667,-41.6667,39,52.66667,22.33333,23,7,41,42.66667,-15,4,0,-482.989,18,-1,0,0,0,0,0,0,0,0,5.6
5638,-9.33333,20,479.6667,152.6667,119,105.6667,139.3333,35,20.66667,200,12.33333,-25.6667,-19.6667,0,2138.659,25,1,-1,0,0,0,0,-1,0,0,4
6815,-18,-16.6667,107.3333,58.33333,28.33333,-13,68.33333,-6.33333,15,76.33333,12,-33.3333,4.333333,0,-1650.97,28,-2,0,0,1,-1,0,-1,0,0,7.1
2071,-85,-84.6667,165.3333,0.333333,-94.6667,59,55.66667,19.33333,33.33333,105.3333,64.66667,-22.6667,-26,0,16722.6,36,3,0,0,0,0,0,0,0,2,0
-11898,-5.66667,-2,24.33333,93,5,111.3333,61.66667,36.33333,9.666667,41.66667,19.66667,19.66667,-48,0,33300.79,51,-1,0,0,0,0,0,-1,0,1,5.9
2377,-21,-39.6667,33,50.66667,-8.66667,18,29,21,18.66667,30.33333,62.66667,15.66667,-22,0,12926.92,35,-1,0,0,0,0,-1,0,-1,2,2.9
11482,-86.3333,-61.3333,53.66667,-34,-45,53,80,19.66667,12.33333,81.33333,82,-47.3333,-48.6667,0,3013.109,27,3,1,0,1,-1,0,0,0,1,7.4
8011,4,-56.6667,-24.3333,24,-9.33333,-30.6667,82.33333,9.666667,19.33333,101.3333,0.666667,13.33333,-18.3333,0,-6006.47,17,1,1,0,0,0,1,0,0,1,0
-1974,-43.3333,-101.667,63.33333,4.333333,-101.333,42,38,22.33333,-2.33333,36.33333,34,11,-52,0,8576.801,19,3,-1,0,0,0,0,0,0,0,0
19230,-88,-94.6667,5.666667,-63,-109,30,36,55.66667,0,21.66667,58.66667,16,-22.3333,0,7044.919,19,1,0,0,0,-1,0,0,-3,0,5.3
-15087,-11,-27,11,23.66667,-12.6667,57,68.33333,47.33333,0.333333,77.33333,32.33333,-1.33333,-68,0,2869.899,14,3,0,0,0,-1,3,-1,0,0,7.1
-3159,-39.6667,-42.6667,14,-89.3333,-15.6667,-27.6667,-12,39,10,40,18,-24.6667,-38.6667,0,-5791.83,9,-2,0,0,0,0,-1,-1,0,0,11.1
16852,-25.3333,-56.6667,5.666667,4,-42.3333,20.66667,54,15.66667,20.33333,116.3333,24.33333,-32.3333,-38.6667,0,3390.033,12,2,0,0,1,0,0,0,0,0,0
-1105,-98.3333,-44.3333,-14,-33.3333,-30.3333,-85.3333,73.33333,3,25.66667,59,43.33333,21,-44.3333,0,-24498.8,16,0,0,0,1,0,0,0,0,0,6.3
692,-20.3333,-30.6667,-0.66667,-21.6667,-11.6667,26,67.33333,9.333333,12.33333,59.33333,51.33333,-34,-7.66667,0,-7084.12,19,1,0,0,0,-1,1,0,0,0,5.3
-5118,904,427,651.6667,1554,915.3333,712.3333,503,189,43.33333,472,568.3333,583,504,0,-29279.2,10,0,0,0,0,-1,0,0,0,0,0
-5832,-85,-55,-37.6667,-84.6667,-72.3333,-42.3333,26.33333,2.333333,2.333333,78.66667,44.33333,-56.3333,-76,0,-7660.69,16,-1,0,0,0,1,0,0,0,1,0
-1823,-55.6667,-52.3333,4.666667,-37.6667,-71.6667,24,50.66667,15.66667,-5.66667,11.66667,16.66667,-1.33333,-35.6667,0,-6444.44,10,0,0,0,0,0,0,-1,-2,0,0
